,start_time,end_time,floor,time_offset,Duration_in_min,Date,climb_time_hour
250,2018-02-26 16:14:08,2018-02-26 16:14:31,1.0,UTC-0500,0.38333333333333336,2018-02-26,21
251,2018-07-09 19:37:49,2018-07-09 19:38:14,1.0,UTC-0400,0.4166666666666667,2018-07-09,23
252,2018-08-23 10:39:14,2018-08-23 10:47:48,19.0,UTC+0200,8.566666666666666,2018-08-23,8
253,2017-12-25 10:09:13,2017-12-25 10:10:28,3.0,UTC-0800,1.25,2017-12-25,18
254,2018-03-05 18:35:54,2018-03-05 18:36:45,2.0,UTC-0500,0.85,2018-03-05,23
255,2018-08-09 08:37:56,2018-08-09 08:38:11,1.0,UTC-0400,0.25,2018-08-09,12
256,2018-09-18 18:15:23,2018-09-18 18:17:13,9.0,UTC-0400,1.8333333333333333,2018-09-18,22
257,2018-07-12 09:13:42,2018-07-12 09:14:01,1.0,UTC-0400,0.31666666666666665,2018-07-12,13
258,2018-04-04 20:58:37,2018-04-04 21:00:27,3.0,UTC-0400,1.8333333333333333,2018-04-05,0
259,2018-12-13 13:19:19,2018-12-13 13:19:36,1.0,UTC-0500,0.2833333333333333,2018-12-13,18
260,2018-07-16 16:17:52,2018-07-16 16:19:39,3.0,UTC-0400,1.7833333333333334,2018-07-16,20
261,2018-11-12 08:47:21,2018-11-12 08:47:59,2.0,UTC-0500,0.6333333333333333,2018-11-12,13
262,2017-12-30 15:04:33,2017-12-30 15:05:15,1.0,UTC-0800,0.7,2017-12-30,23
263,2018-02-08 19:57:18,2018-02-08 19:59:58,10.0,UTC-0500,2.6666666666666665,2018-02-09,0
264,2018-07-06 18:39:31,2018-07-06 18:39:54,2.0,UTC-0400,0.38333333333333336,2018-07-06,22
265,2018-06-17 12:38:59,2018-06-17 12:39:12,1.0,UTC-0400,0.21666666666666667,2018-06-17,16
266,2018-06-19 17:47:27,2018-06-19 17:48:29,2.0,UTC-0400,1.0333333333333334,2018-06-19,21
267,2018-11-08 13:08:45,2018-11-08 13:08:59,1.0,UTC-0500,0.23333333333333334,2018-11-08,18
268,2018-10-17 09:15:50,2018-10-17 09:16:00,1.0,UTC-0400,0.16666666666666666,2018-10-17,13
269,2018-01-16 18:37:29,2018-01-16 18:38:21,2.0,UTC-0500,0.8666666666666667,2018-01-16,23
270,2017-12-20 12:31:21,2017-12-20 12:31:35,1.0,UTC-0800,0.23333333333333334,2017-12-20,20
271,2018-09-26 20:19:30,2018-09-26 20:19:48,1.0,UTC-0400,0.3,2018-09-27,0
272,2018-05-03 15:54:16,2018-05-03 15:54:39,1.0,UTC-0400,0.38333333333333336,2018-05-03,19
273,2018-03-14 20:58:36,2018-03-14 20:59:31,2.0,UTC-0400,0.9166666666666666,2018-03-15,0
274,2018-01-03 09:09:08,2018-01-03 09:09:26,1.0,UTC-0500,0.3,2018-01-03,14
275,2018-04-11 17:37:26,2018-04-11 17:38:43,3.0,UTC-0400,1.2833333333333334,2018-04-11,21
276,2018-07-16 08:49:17,2018-07-16 08:49:34,1.0,UTC-0400,0.2833333333333333,2018-07-16,12
277,2017-12-16 11:28:13,2017-12-16 11:28:23,1.0,UTC-0500,0.16666666666666666,2017-12-16,16
278,2018-08-12 20:47:08,2018-08-12 20:48:52,9.0,UTC-0400,1.7333333333333334,2018-08-13,0
279,2018-02-09 12:43:06,2018-02-09 12:44:57,8.0,UTC-0500,1.85,2018-02-09,17
280,2018-06-06 08:14:36,2018-06-06 08:14:49,1.0,UTC-0400,0.21666666666666667,2018-06-06,12
281,2018-08-23 18:46:45,2018-08-23 18:48:31,5.0,UTC+0200,1.7666666666666666,2018-08-23,16
282,2018-04-10 08:04:31,2018-04-10 08:04:40,1.0,UTC-0400,0.15,2018-04-10,12
283,2018-01-21 08:03:16,2018-01-21 08:05:01,9.0,UTC-0500,1.75,2018-01-21,13
284,2018-11-01 08:13:49,2018-11-01 08:14:07,1.0,UTC-0400,0.3,2018-11-01,12
285,2018-04-14 14:10:01,2018-04-14 14:10:33,1.0,UTC-0400,0.5333333333333333,2018-04-14,18
286,2018-01-24 20:30:15,2018-01-24 20:31:52,3.0,UTC-0500,1.6166666666666667,2018-01-25,1
287,2018-09-26 20:00:51,2018-09-26 20:01:18,1.0,UTC-0400,0.45,2018-09-27,0
288,2018-09-13 07:48:38,2018-09-13 07:48:57,1.0,UTC-0400,0.31666666666666665,2018-09-13,11
289,2018-03-21 17:04:28,2018-03-21 17:04:50,1.0,UTC-0400,0.36666666666666664,2018-03-21,21
290,2018-06-13 20:21:06,2018-06-13 20:21:21,1.0,UTC-0400,0.25,2018-06-14,0
291,2018-05-22 08:01:38,2018-05-22 08:02:07,1.0,UTC-0400,0.48333333333333334,2018-05-22,12
292,2018-10-31 08:43:23,2018-10-31 08:43:37,1.0,UTC-0400,0.23333333333333334,2018-10-31,12
293,2018-11-07 09:10:48,2018-11-07 09:11:01,1.0,UTC-0500,0.21666666666666667,2018-11-07,14
294,2018-03-27 20:08:22,2018-03-27 20:10:07,3.0,UTC-0400,1.75,2018-03-28,0
295,2017-12-18 15:50:25,2017-12-18 15:50:51,1.0,UTC-0500,0.43333333333333335,2017-12-18,20
296,2018-03-02 07:46:28,2018-03-02 07:46:41,1.0,UTC-0500,0.21666666666666667,2018-03-02,12
297,2018-10-22 07:52:34,2018-10-22 07:53:03,1.0,UTC-0400,0.48333333333333334,2018-10-22,11
298,2018-07-24 09:08:19,2018-07-24 09:08:28,1.0,UTC-0400,0.15,2018-07-24,13
299,2018-08-26 13:12:31,2018-08-26 13:13:14,2.0,UTC+0200,0.7166666666666667,2018-08-26,11
300,2018-04-04 19:44:07,2018-04-04 19:44:18,1.0,UTC-0400,0.18333333333333332,2018-04-04,23
301,2018-11-28 11:58:52,2018-11-28 11:59:10,1.0,UTC-0500,0.3,2018-11-28,16
302,2018-01-29 17:32:09,2018-01-29 17:32:26,1.0,UTC-0500,0.2833333333333333,2018-01-29,22
303,2018-08-25 21:30:39,2018-08-25 21:37:59,16.0,UTC+0200,7.333333333333333,2018-08-25,19
304,2018-11-15 16:44:57,2018-11-15 16:46:45,8.0,UTC-0500,1.8,2018-11-15,21
305,2018-01-31 08:08:21,2018-01-31 08:09:15,2.0,UTC-0500,0.9,2018-01-31,13
306,2018-01-18 12:37:16,2018-01-18 12:37:25,1.0,UTC-0500,0.15,2018-01-18,17
307,2018-04-02 08:41:19,2018-04-02 08:41:41,1.0,UTC-0400,0.36666666666666664,2018-04-02,12
308,2018-05-02 11:17:26,2018-05-02 11:17:50,1.0,UTC-0400,0.4,2018-05-02,15
309,2018-04-04 08:44:27,2018-04-04 08:44:46,1.0,UTC-0400,0.31666666666666665,2018-04-04,12
310,2018-07-18 07:18:21,2018-07-18 07:19:54,2.0,UTC-0400,1.55,2018-07-18,11
311,2018-02-08 19:43:38,2018-02-08 19:44:15,2.0,UTC-0500,0.6166666666666667,2018-02-09,0
312,2018-05-05 16:44:08,2018-05-05 16:44:30,1.0,UTC-0400,0.36666666666666664,2018-05-05,20
313,2018-06-27 16:38:21,2018-06-27 16:38:43,1.0,UTC-0400,0.36666666666666664,2018-06-27,20
314,2018-07-20 08:27:21,2018-07-20 08:27:29,1.0,UTC-0400,0.13333333333333333,2018-07-20,12
315,2018-05-16 17:45:51,2018-05-16 17:46:01,1.0,UTC-0400,0.16666666666666666,2018-05-16,21
316,2018-02-21 14:14:07,2018-02-21 14:14:18,1.0,UTC-0500,0.18333333333333332,2018-02-21,19
317,2018-03-28 20:08:27,2018-03-28 20:08:53,1.0,UTC-0400,0.43333333333333335,2018-03-29,0
318,2018-05-23 18:12:54,2018-05-23 18:13:35,1.0,UTC-0400,0.6833333333333333,2018-05-23,22
319,2018-04-14 15:21:32,2018-04-14 15:21:45,1.0,UTC-0400,0.21666666666666667,2018-04-14,19
320,2018-11-14 20:55:27,2018-11-14 20:55:36,1.0,UTC-0500,0.15,2018-11-15,1
321,2018-05-11 08:36:47,2018-05-11 08:36:57,1.0,UTC-0400,0.16666666666666666,2018-05-11,12
322,2018-10-24 08:08:07,2018-10-24 08:08:29,1.0,UTC-0400,0.36666666666666664,2018-10-24,12
323,2018-04-19 19:32:06,2018-04-19 19:32:35,1.0,UTC-0400,0.48333333333333334,2018-04-19,23
324,2018-02-05 08:09:58,2018-02-05 08:11:56,3.0,UTC-0500,1.9666666666666666,2018-02-05,13
325,2018-11-28 20:59:43,2018-11-28 21:02:24,4.0,UTC-0500,2.683333333333333,2018-11-29,1
326,2018-07-25 19:20:24,2018-07-25 19:20:46,1.0,UTC-0400,0.36666666666666664,2018-07-25,23
327,2017-12-31 10:32:34,2017-12-31 10:32:54,1.0,UTC-0800,0.3333333333333333,2017-12-31,18
328,2018-04-02 07:35:57,2018-04-02 07:36:25,1.0,UTC-0400,0.4666666666666667,2018-04-02,11
329,2018-03-10 11:23:00,2018-03-10 11:24:33,8.0,UTC-0500,1.55,2018-03-10,16
330,2018-02-21 20:53:46,2018-02-21 20:53:59,1.0,UTC-0500,0.21666666666666667,2018-02-22,1
331,2018-12-20 07:58:36,2018-12-20 07:59:03,1.0,UTC-0500,0.45,2018-12-20,12
332,2017-12-25 11:47:43,2017-12-25 11:49:31,6.0,UTC-0800,1.8,2017-12-25,19
333,2018-02-21 20:05:05,2018-02-21 20:05:32,1.0,UTC-0500,0.45,2018-02-22,1
334,2018-05-07 15:10:20,2018-05-07 15:10:38,1.0,UTC-0400,0.3,2018-05-07,19
335,2018-02-14 17:21:41,2018-02-14 17:22:42,3.0,UTC-0500,1.0166666666666666,2018-02-14,22
336,2018-09-15 18:19:21,2018-09-15 18:20:07,4.0,UTC-0400,0.7666666666666667,2018-09-15,22
337,2018-04-11 19:53:18,2018-04-11 19:54:54,2.0,UTC-0400,1.6,2018-04-11,23
338,2018-11-23 08:11:27,2018-11-23 08:13:00,2.0,UTC-0500,1.55,2018-11-23,13
339,2018-08-30 14:48:11,2018-08-30 14:48:27,1.0,UTC-0400,0.26666666666666666,2018-08-30,18
340,2018-12-20 09:00:04,2018-12-20 09:01:41,7.0,UTC-0500,1.6166666666666667,2018-12-20,14
341,2018-05-16 13:38:30,2018-05-16 13:38:58,1.0,UTC-0400,0.4666666666666667,2018-05-16,17
342,2018-01-29 18:23:25,2018-01-29 18:23:37,1.0,UTC-0500,0.2,2018-01-29,23
343,2018-02-21 07:42:35,2018-02-21 07:42:53,1.0,UTC-0500,0.3,2018-02-21,12
344,2018-06-09 09:29:08,2018-06-09 09:29:28,1.0,UTC-0400,0.3333333333333333,2018-06-09,13
345,2018-03-07 07:51:24,2018-03-07 07:53:30,4.0,UTC-0500,2.1,2018-03-07,12
346,2018-11-26 16:00:39,2018-11-26 16:00:52,1.0,UTC-0500,0.21666666666666667,2018-11-26,21
347,2018-01-07 18:17:13,2018-01-07 18:17:59,4.0,UTC-0500,0.7666666666666667,2018-01-07,23
348,2018-05-24 17:59:06,2018-05-24 18:00:17,2.0,UTC-0400,1.1833333333333333,2018-05-24,21
349,2018-04-17 17:23:08,2018-04-17 17:23:29,1.0,UTC-0400,0.35,2018-04-17,21
350,2018-06-29 19:33:27,2018-06-29 19:34:29,2.0,UTC-0400,1.0333333333333334,2018-06-29,23
351,2018-09-25 17:31:46,2018-09-25 17:34:02,9.0,UTC-0400,2.2666666666666666,2018-09-25,21
352,2018-12-26 12:23:26,2018-12-26 12:24:48,3.0,UTC-0500,1.3666666666666667,2018-12-26,17
353,2018-12-14 18:14:42,2018-12-14 18:16:40,9.0,UTC-0500,1.9666666666666666,2018-12-14,23
354,2018-04-11 19:51:58,2018-04-11 19:52:14,1.0,UTC-0400,0.26666666666666666,2018-04-11,23
355,2018-04-23 14:27:35,2018-04-23 14:27:58,1.0,UTC-0400,0.38333333333333336,2018-04-23,18
356,2018-01-03 09:13:51,2018-01-03 09:14:11,1.0,UTC-0500,0.3333333333333333,2018-01-03,14
357,2018-12-08 17:59:30,2018-12-08 17:59:42,1.0,UTC-0500,0.2,2018-12-08,22
358,2018-12-31 16:57:01,2018-12-31 16:57:17,1.0,UTC-0500,0.26666666666666666,2018-12-31,21
359,2018-05-08 06:51:09,2018-05-08 06:51:24,1.0,UTC-0400,0.25,2018-05-08,10
360,2018-02-02 08:21:15,2018-02-02 08:23:04,9.0,UTC-0500,1.8166666666666667,2018-02-02,13
361,2018-04-17 17:30:25,2018-04-17 17:30:31,1.0,UTC-0400,0.1,2018-04-17,21
362,2018-03-16 09:04:23,2018-03-16 09:04:48,1.0,UTC-0400,0.4166666666666667,2018-03-16,13
363,2018-10-30 18:38:21,2018-10-30 18:39:51,3.0,UTC-0400,1.5,2018-10-30,22
364,2018-04-21 12:24:43,2018-04-21 12:25:09,1.0,UTC-0400,0.43333333333333335,2018-04-21,16
365,2018-10-05 15:46:08,2018-10-05 15:46:23,1.0,UTC-0400,0.25,2018-10-05,19
366,2018-06-01 22:12:14,2018-06-01 22:12:43,1.0,UTC-0400,0.48333333333333334,2018-06-02,2
367,2018-07-17 19:36:49,2018-07-17 19:37:10,2.0,UTC-0400,0.35,2018-07-17,23
368,2018-03-21 17:07:39,2018-03-21 17:07:56,1.0,UTC-0400,0.2833333333333333,2018-03-21,21
369,2018-07-06 18:37:48,2018-07-06 18:38:01,1.0,UTC-0400,0.21666666666666667,2018-07-06,22
370,2018-02-22 17:52:46,2018-02-22 17:53:03,1.0,UTC-0500,0.2833333333333333,2018-02-22,22
371,2018-02-16 08:16:50,2018-02-16 08:17:00,1.0,UTC-0500,0.16666666666666666,2018-02-16,13
372,2018-12-14 09:18:41,2018-12-14 09:20:20,7.0,UTC-0500,1.65,2018-12-14,14
373,2018-09-27 08:14:23,2018-09-27 08:14:41,1.0,UTC-0400,0.3,2018-09-27,12
374,2018-11-07 20:03:41,2018-11-07 20:03:51,1.0,UTC-0500,0.16666666666666666,2018-11-08,1
375,2018-03-31 08:51:09,2018-03-31 08:52:48,9.0,UTC-0400,1.65,2018-03-31,12
376,2018-12-19 13:16:05,2018-12-19 13:18:01,9.0,UTC-0500,1.9333333333333333,2018-12-19,18
377,2018-01-14 14:30:38,2018-01-14 14:30:55,1.0,UTC-0500,0.2833333333333333,2018-01-14,19
378,2018-05-11 07:39:55,2018-05-11 07:41:07,2.0,UTC-0400,1.2,2018-05-11,11
379,2018-04-11 19:47:17,2018-04-11 19:47:30,1.0,UTC-0400,0.21666666666666667,2018-04-11,23
380,2018-10-01 16:03:01,2018-10-01 16:03:37,3.0,UTC-0400,0.6,2018-10-01,20
381,2018-01-01 12:24:21,2018-01-01 12:24:50,1.0,UTC-0800,0.48333333333333334,2018-01-01,20
382,2018-01-22 09:10:58,2018-01-22 09:11:21,1.0,UTC-0500,0.38333333333333336,2018-01-22,14
383,2018-01-16 17:39:08,2018-01-16 17:39:23,1.0,UTC-0500,0.25,2018-01-16,22
384,2018-03-05 17:41:51,2018-03-05 17:42:03,1.0,UTC-0500,0.2,2018-03-05,22
385,2018-03-04 15:06:12,2018-03-04 15:06:18,1.0,UTC-0500,0.1,2018-03-04,20
386,2018-01-06 16:15:36,2018-01-06 16:16:07,1.0,UTC-0500,0.5166666666666667,2018-01-06,21
387,2018-02-28 08:47:08,2018-02-28 08:47:17,1.0,UTC-0500,0.15,2018-02-28,13
388,2018-03-19 18:30:42,2018-03-19 18:31:09,1.0,UTC-0400,0.45,2018-03-19,22
389,2018-02-14 20:05:11,2018-02-14 20:06:21,2.0,UTC-0500,1.1666666666666667,2018-02-15,1
390,2018-01-16 18:43:57,2018-01-16 18:45:50,9.0,UTC-0500,1.8833333333333333,2018-01-16,23
391,2018-09-17 19:04:38,2018-09-17 19:05:02,1.0,UTC-0400,0.4,2018-09-17,23
392,2018-11-27 18:43:17,2018-11-27 18:43:56,1.0,UTC-0500,0.65,2018-11-27,23
393,2018-10-03 20:06:07,2018-10-03 20:06:31,1.0,UTC-0400,0.4,2018-10-04,0
394,2018-08-25 22:05:50,2018-08-25 22:06:04,1.0,UTC+0200,0.23333333333333334,2018-08-25,20
395,2018-12-10 18:20:56,2018-12-10 18:22:43,9.0,UTC-0500,1.7833333333333334,2018-12-10,23
396,2018-07-31 20:47:38,2018-07-31 20:47:50,1.0,UTC-0400,0.2,2018-08-01,0
397,2018-04-08 15:07:09,2018-04-08 15:07:32,1.0,UTC-0400,0.38333333333333336,2018-04-08,19
398,2018-02-12 18:41:56,2018-02-12 18:43:43,9.0,UTC-0500,1.7833333333333334,2018-02-12,23
399,2017-12-31 20:11:27,2017-12-31 20:12:06,2.0,UTC-0800,0.65,2018-01-01,4
400,2018-12-14 17:27:42,2018-12-14 17:28:09,2.0,UTC-0500,0.45,2018-12-14,22
401,2018-08-19 21:17:37,2018-08-19 21:18:02,1.0,UTC+0200,0.4166666666666667,2018-08-19,19
402,2017-12-31 10:45:56,2017-12-31 10:47:34,5.0,UTC-0800,1.6333333333333333,2017-12-31,18
403,2018-01-04 17:38:20,2018-01-04 17:38:41,1.0,UTC-0500,0.35,2018-01-04,22
404,2018-06-11 18:15:17,2018-06-11 18:15:35,1.0,UTC-0400,0.3,2018-06-11,22
405,2017-12-25 11:40:19,2017-12-25 11:43:02,9.0,UTC-0800,2.716666666666667,2017-12-25,19
406,2018-03-04 17:00:35,2018-03-04 17:01:09,1.0,UTC-0500,0.5666666666666667,2018-03-04,22
407,2018-10-16 19:12:42,2018-10-16 19:13:30,2.0,UTC-0400,0.8,2018-10-16,23
408,2018-07-11 20:07:03,2018-07-11 20:07:23,1.0,UTC-0400,0.3333333333333333,2018-07-12,0
409,2018-05-31 07:43:49,2018-05-31 07:44:06,1.0,UTC-0400,0.2833333333333333,2018-05-31,11
410,2018-01-03 08:14:50,2018-01-03 08:16:17,3.0,UTC-0500,1.45,2018-01-03,13
411,2018-07-30 19:28:49,2018-07-30 19:29:06,1.0,UTC-0400,0.2833333333333333,2018-07-30,23
412,2017-12-25 10:04:52,2017-12-25 10:05:44,2.0,UTC-0800,0.8666666666666667,2017-12-25,18
413,2018-06-03 20:08:33,2018-06-03 20:09:04,2.0,UTC-0400,0.5166666666666667,2018-06-04,0
414,2018-12-18 12:58:18,2018-12-18 12:59:55,7.0,UTC-0500,1.6166666666666667,2018-12-18,17
415,2018-01-05 11:59:55,2018-01-05 12:00:17,1.0,UTC-0500,0.36666666666666664,2018-01-05,16
416,2018-05-03 08:11:04,2018-05-03 08:11:35,1.0,UTC-0400,0.5166666666666667,2018-05-03,12
417,2018-06-21 07:50:21,2018-06-21 07:52:13,8.0,UTC-0400,1.8666666666666667,2018-06-21,11
418,2018-12-14 08:11:05,2018-12-14 08:11:25,1.0,UTC-0500,0.3333333333333333,2018-12-14,13
419,2018-02-18 21:25:38,2018-02-18 21:27:17,9.0,UTC-0500,1.65,2018-02-19,2
420,2018-05-03 08:13:11,2018-05-03 08:13:26,1.0,UTC-0400,0.25,2018-05-03,12
421,2018-05-22 20:07:08,2018-05-22 20:09:01,8.0,UTC-0400,1.8833333333333333,2018-05-23,0
422,2018-04-09 07:42:16,2018-04-09 07:42:36,1.0,UTC-0400,0.3333333333333333,2018-04-09,11
423,2018-06-25 08:45:38,2018-06-25 08:45:45,1.0,UTC-0400,0.11666666666666667,2018-06-25,12
424,2018-12-23 12:31:33,2018-12-23 12:33:25,9.0,UTC-0500,1.8666666666666667,2018-12-23,17
425,2018-06-19 18:38:18,2018-06-19 18:38:42,1.0,UTC-0400,0.4,2018-06-19,22
426,2018-01-24 17:34:02,2018-01-24 17:34:17,1.0,UTC-0500,0.25,2018-01-24,22
427,2018-11-20 17:21:56,2018-11-20 17:22:09,1.0,UTC-0500,0.21666666666666667,2018-11-20,22
428,2018-01-03 15:18:22,2018-01-03 15:19:36,2.0,UTC-0500,1.2333333333333334,2018-01-03,20
429,2018-11-08 13:15:46,2018-11-08 13:16:01,1.0,UTC-0500,0.25,2018-11-08,18
430,2018-12-05 08:46:37,2018-12-05 08:48:17,6.0,UTC-0500,1.6666666666666667,2018-12-05,13
431,2018-01-10 20:14:57,2018-01-10 20:15:06,1.0,UTC-0500,0.15,2018-01-11,1
432,2018-01-28 10:50:19,2018-01-28 10:50:32,1.0,UTC-0500,0.21666666666666667,2018-01-28,15
433,2017-12-18 08:12:32,2017-12-18 08:16:28,6.0,UTC-0500,3.933333333333333,2017-12-18,13
434,2018-01-10 20:16:28,2018-01-10 20:16:49,2.0,UTC-0500,0.35,2018-01-11,1
435,2018-03-27 09:15:28,2018-03-27 09:15:41,1.0,UTC-0400,0.21666666666666667,2018-03-27,13
436,2018-02-28 19:05:17,2018-02-28 19:05:43,1.0,UTC-0500,0.43333333333333335,2018-03-01,0
437,2018-04-05 15:53:04,2018-04-05 15:53:29,1.0,UTC-0400,0.4166666666666667,2018-04-05,19
438,2018-06-07 07:43:12,2018-06-07 07:46:22,4.0,UTC-0400,3.1666666666666665,2018-06-07,11
439,2018-12-11 08:00:14,2018-12-11 08:00:32,1.0,UTC-0500,0.3,2018-12-11,13
440,2018-09-13 08:38:12,2018-09-13 08:38:26,1.0,UTC-0400,0.23333333333333334,2018-09-13,12
441,2018-02-16 09:14:47,2018-02-16 09:15:57,2.0,UTC-0500,1.1666666666666667,2018-02-16,14
442,2018-09-10 17:37:08,2018-09-10 17:37:30,1.0,UTC-0400,0.36666666666666664,2018-09-10,21
443,2018-11-14 09:13:45,2018-11-14 09:14:19,1.0,UTC-0500,0.5666666666666667,2018-11-14,14
444,2018-04-15 20:25:10,2018-04-15 20:25:23,1.0,UTC-0400,0.21666666666666667,2018-04-16,0
445,2018-02-14 07:44:35,2018-02-14 07:45:02,1.0,UTC-0500,0.45,2018-02-14,12
446,2018-04-09 08:42:19,2018-04-09 08:42:38,1.0,UTC-0400,0.31666666666666665,2018-04-09,12
447,2018-11-21 17:37:07,2018-11-21 17:38:13,3.0,UTC-0500,1.1,2018-11-21,22
448,2018-04-25 16:58:10,2018-04-25 16:58:25,1.0,UTC-0400,0.25,2018-04-25,20
449,2018-04-05 16:41:28,2018-04-05 16:41:37,1.0,UTC-0400,0.15,2018-04-05,20
450,2018-03-16 11:54:39,2018-03-16 11:54:56,1.0,UTC-0400,0.2833333333333333,2018-03-16,15
451,2018-03-05 08:36:46,2018-03-05 08:37:03,1.0,UTC-0500,0.2833333333333333,2018-03-05,13
452,2018-04-10 12:17:06,2018-04-10 12:17:22,1.0,UTC-0400,0.26666666666666666,2018-04-10,16
453,2018-01-06 15:40:41,2018-01-06 15:41:07,2.0,UTC-0500,0.43333333333333335,2018-01-06,20
454,2018-12-11 09:16:20,2018-12-11 09:17:57,7.0,UTC-0500,1.6166666666666667,2018-12-11,14
455,2018-06-23 12:23:02,2018-06-23 12:24:29,9.0,UTC-0400,1.45,2018-06-23,16
456,2018-05-03 15:49:50,2018-05-03 15:50:09,1.0,UTC-0400,0.31666666666666665,2018-05-03,19
457,2018-04-18 19:57:40,2018-04-18 19:59:28,9.0,UTC-0400,1.8,2018-04-18,23
458,2018-06-07 18:24:26,2018-06-07 18:24:52,2.0,UTC-0400,0.43333333333333335,2018-06-07,22
459,2018-05-28 07:34:29,2018-05-28 07:35:29,3.0,UTC-0400,1.0,2018-05-28,11
460,2018-03-08 18:28:35,2018-03-08 18:29:30,2.0,UTC-0500,0.9166666666666666,2018-03-08,23
461,2018-07-29 08:37:04,2018-07-29 08:37:38,2.0,UTC-0400,0.5666666666666667,2018-07-29,12
462,2018-03-25 17:43:30,2018-03-25 17:43:37,1.0,UTC-0400,0.11666666666666667,2018-03-25,21
463,2018-03-02 18:42:15,2018-03-02 18:42:36,1.0,UTC-0500,0.35,2018-03-02,23
464,2018-08-14 20:10:09,2018-08-14 20:10:33,1.0,UTC-0400,0.4,2018-08-15,0
465,2018-06-19 17:50:19,2018-06-19 17:50:50,2.0,UTC-0400,0.5166666666666667,2018-06-19,21
466,2018-11-07 17:22:11,2018-11-07 17:22:25,1.0,UTC-0500,0.23333333333333334,2018-11-07,22
467,2018-10-10 19:58:26,2018-10-10 19:58:39,1.0,UTC-0400,0.21666666666666667,2018-10-10,23
468,2018-10-24 17:29:16,2018-10-24 17:30:42,2.0,UTC-0400,1.4333333333333333,2018-10-24,21
469,2018-06-24 17:05:29,2018-06-24 17:05:53,1.0,UTC-0400,0.4,2018-06-24,21
470,2018-11-28 17:39:50,2018-11-28 17:40:02,1.0,UTC-0500,0.2,2018-11-28,22
471,2018-01-31 21:00:29,2018-01-31 21:02:36,3.0,UTC-0500,2.1166666666666667,2018-02-01,2
472,2018-06-25 19:05:12,2018-06-25 19:06:09,2.0,UTC-0400,0.95,2018-06-25,23
473,2018-06-14 23:05:55,2018-06-14 23:06:20,1.0,UTC-0400,0.4166666666666667,2018-06-15,3
474,2018-03-21 20:58:20,2018-03-21 20:59:33,2.0,UTC-0400,1.2166666666666666,2018-03-22,0
475,2018-02-16 19:46:47,2018-02-16 19:47:04,1.0,UTC-0500,0.2833333333333333,2018-02-17,0
476,2018-07-20 08:04:37,2018-07-20 08:05:00,2.0,UTC-0400,0.38333333333333336,2018-07-20,12
477,2018-12-18 09:56:28,2018-12-18 09:56:55,2.0,UTC-0500,0.45,2018-12-18,14
478,2018-02-15 14:51:52,2018-02-15 14:52:10,1.0,UTC-0500,0.3,2018-02-15,19
479,2018-08-28 19:04:15,2018-08-28 19:04:33,1.0,UTC+0200,0.3,2018-08-28,17
480,2018-04-11 20:56:40,2018-04-11 20:56:53,1.0,UTC-0400,0.21666666666666667,2018-04-12,0
481,2018-04-10 16:42:11,2018-04-10 16:43:56,8.0,UTC-0400,1.75,2018-04-10,20
482,2018-06-15 08:02:39,2018-06-15 08:02:53,1.0,UTC-0400,0.23333333333333334,2018-06-15,12
483,2018-09-20 18:38:43,2018-09-20 18:38:59,1.0,UTC-0400,0.26666666666666666,2018-09-20,22
484,2018-03-23 08:47:27,2018-03-23 08:47:52,1.0,UTC-0400,0.4166666666666667,2018-03-23,12
485,2018-08-05 09:06:01,2018-08-05 09:06:09,1.0,UTC-0400,0.13333333333333333,2018-08-05,13
486,2018-05-16 09:26:11,2018-05-16 09:26:26,1.0,UTC-0400,0.25,2018-05-16,13
487,2018-03-12 15:49:10,2018-03-12 15:49:31,1.0,UTC-0400,0.35,2018-03-12,19
488,2018-04-26 07:43:04,2018-04-26 07:43:28,1.0,UTC-0400,0.4,2018-04-26,11
489,2018-04-26 08:45:59,2018-04-26 08:46:05,1.0,UTC-0400,0.1,2018-04-26,12
490,2018-05-31 07:53:18,2018-05-31 07:53:35,1.0,UTC-0400,0.2833333333333333,2018-05-31,11
491,2018-03-19 17:30:26,2018-03-19 17:30:48,1.0,UTC-0400,0.36666666666666664,2018-03-19,21
492,2018-07-30 08:47:19,2018-07-30 08:47:33,1.0,UTC-0400,0.23333333333333334,2018-07-30,12
493,2018-08-24 20:57:51,2018-08-24 20:58:36,1.0,UTC+0200,0.75,2018-08-24,18
494,2018-11-06 07:15:37,2018-11-06 07:15:50,1.0,UTC-0500,0.21666666666666667,2018-11-06,12
495,2018-12-26 12:13:57,2018-12-26 12:15:59,4.0,UTC-0500,2.033333333333333,2018-12-26,17
496,2018-01-06 17:07:12,2018-01-06 17:08:54,9.0,UTC-0500,1.7,2018-01-06,22
497,2018-03-12 17:53:19,2018-03-12 17:53:38,1.0,UTC-0400,0.31666666666666665,2018-03-12,21
498,2018-12-08 15:21:14,2018-12-08 15:21:21,1.0,UTC-0500,0.11666666666666667,2018-12-08,20
499,2018-08-25 15:53:59,2018-08-25 15:54:17,1.0,UTC+0200,0.3,2018-08-25,13
500,2018-09-16 07:49:33,2018-09-16 07:49:39,1.0,UTC-0400,0.1,2018-09-16,11
501,2019-01-02 08:49:09,2019-01-02 08:49:36,2.0,UTC-0500,0.45,2019-01-02,13
502,2018-03-19 07:44:54,2018-03-19 07:47:47,5.0,UTC-0400,2.8833333333333333,2018-03-19,11
